0,23.4021
1,23.6021
2,24.0771
3,23.7458
4,24.5438
5,23.7438
6,23.8458
7,24.2667
8,23.3958
9,24.3854
10,24.1354
11,23.6354
12,24.4063
13,23.7063
14,24.1583
15,24.4604
16,23.6188
17,24.1938
18,23.8833
19,24.0042
20,24.3625
21,23.3229
22,24.2938
23,24.3875
24,23.75
25,24.9146
26,24.1813
27,24.8208
28,25.5083
29,25.6625
30,27.9604
31,27.5771
32,28.1438
33,30.2042
34,33.2854
35,41.6583
36,55.6417
37,66.4667
38,70.5583
39,62.6063
40,49.8542
41,39.1604
42,31.5583
43,29.2708
44,25.8979
45,23.9458
46,24.425
47,23.7958
48,24.3917
49,24.8104
50,23.9813
51,24.5458
52,24.0458
53,23.9917
54,24.4896
55,23.7979
56,24.6875
57,24.3021
58,23.8646
59,24.4354
60,23.8438
61,24.5021
62,24.3208
63,23.5875
64,24.7146
65,24.1
66,24.1938
67,24.7604
68,23.8042
69,24.5563
70,24.5563
71,24.0458
72,24.9375
73,24.0042
74,24.275
75,24.5667
76,23.4688
77,24.8563
78,24.3021
79,24.0438
80,24.7958
81,23.9333
82,24.5604
83,24.5813
84,23.9583
85,24.6646
86,23.8167
87,24.4063
88,24.7875
89,23.6313
90,24.6021
91,24.175
92,23.9625
93,24.9646
94,23.7063
95,24.4333
96,24.3521
97,23.8229
98,24.9771
99,24.2021
100,24.175
101,24.6063
102,23.8292
103,24.6854
104,24.4313
105,23.8708
106,24.725
107,23.7646
108,24.3583
109,24.6688
110,23.8354
111,24.6396
112,23.9146
113,24.2313
114,24.8417
115,23.8667
116,24.6188
117,24.6542
118,23.9667
119,24.9438
120,24.15
121,24.2792
122,24.5396
123,23.8646
124,24.8708
125,24.2813
126,23.7271
127,24.775
128,23.8
129,24.5938
130,24.4083
131,24.0
132,25.0583
133,24.0083
134,24.3146
135,24.7729
136,23.7625
137,24.6021
138,24.4229
139,24.1583
140,24.7583
141,23.9
142,24.3229
143,24.5
144,23.7583
145,25.0688
146,24.3375
147,24.1583
148,24.8667
149,24.0438
150,24.7
151,24.4188
152,23.9042
153,24.7771
154,24.0438
155,24.6063
156,24.5479
157,23.8313
158,24.8625
159,24.0
160,24.15
161,24.9
162,23.6938
163,24.6563
164,24.3167
165,24.0188
166,24.9
167,23.8792
168,24.2438
169,24.6979
170,23.9792
171,24.8771
172,24.3333
173,24.0542
174,24.7917
175,24.075
176,24.7125
177,24.5333
178,23.8958
179,24.8813
180,24.0667
181,24.25
182,24.7833
183,23.7354
184,24.3833
185,24.2604
186,24.3958
187,24.7833
188,23.9896
189,24.7063
190,24.2771
191,24.05
192,24.9229
193,24.0938
194,24.3
195,24.7625
196,23.7646
197,24.7417
198,24.2813
199,23.9333
200,24.8458
201,23.975
202,24.6979
203,24.7479
204,23.8271
205,24.9313
206,24.425
207,24.0188
208,24.8271
209,24.0104
210,24.8
211,24.4271
212,24.0
213,24.7917
214,24.1313
215,24.55
216,24.7271
217,23.9063
218,24.9583
219,24.3583
220,24.1646
221,24.7458
222,23.9042
223,24.7167
224,24.5813
225,24.1813
226,24.8146
227,24.1708
228,24.25
229,24.8646
230,23.8063
231,24.8229
232,24.4625
233,24.0708
234,25.0938
235,24.1521
236,24.5208
237,24.4771
238,24.0708
239,25.1646
240,24.5688
241,24.3583
242,24.7354
243,24.1542
244,24.6292
245,24.3229
246,24.1354
247,25.0292
248,24.0813
249,24.5354
250,24.4604
251,23.9833
252,24.7875
253,24.3875
254,24.2208
255,24.8979
256,24.1688
257,24.8958
258,24.3146
259,24.0583
260,25.0042
261,24.1375
262,24.4792
263,24.3833
264,23.7979
265,24.9104
266,24.1104
267,24.2583
268,24.875
269,23.9042
270,24.8271
271,24.3667
272,24.0458
273,24.9083
274,23.8625
275,24.3708
276,24.8438
277,23.9729
278,24.5833
279,24.2
280,24.15
281,24.875
282,23.9708
283,24.5729
284,24.8979
285,24.0104
286,24.5917
287,24.2625
288,24.375
289,24.4146
290,23.7333
291,24.9729
292,24.4813
293,23.9896
294,24.5479
295,24.1354
296,24.6896
297,24.6083
298,24.0146
299,24.8271
300,23.9083
301,24.1667
302,24.8521
303,23.7958
304,24.5521
305,24.475
306,24.0083
307,24.8188
308,24.0958
309,24.4563
310,24.3708
311,23.6792
312,24.7146
313,24.1458
314,24.1104
315,24.7708
316,24.0375
317,24.7021
318,24.4229
319,24.0396
320,24.7104
321,23.925
322,24.5333
323,24.7396
324,24.0104
325,24.6542
326,24.0854
327,24.225
328,24.8083
329,24.0042
330,24.4667
331,24.7667
332,23.9083
333,24.7521
334,23.9396
335,23.9667
336,24.6542
337,24.0604
338,24.7125
339,24.5208
340,24.2042
341,24.4167
342,23.5625
343,24.5958
344,24.3396
345,23.8396
346,24.7375
347,24.0688
348,24.275
349,24.8188
350,24.025
351,24.5813
352,24.3104
353,24.0729
354,24.7083
355,23.8646
356,24.4042
357,24.6021
358,23.9229
359,24.8417
360,24.0271
361,24.2479
362,24.6563
363,23.8896
364,24.475
365,24.6042
366,23.95
367,24.7208
368,23.8729
369,24.3625
370,24.8479
371,23.9792
372,24.7271
373,23.9417
374,24.0313
375,24.6729
376,23.8417
377,24.6458
378,24.1688
379,24.0042
380,24.875
381,24.2875
382,24.4625
383,24.4979
384,23.9604
385,24.6688
386,24.0438
387,23.8
388,24.7813
389,24.1854
390,24.4
391,24.6458
392,23.9583
393,24.7
394,23.9542
395,24.3729
396,24.5333
397,23.5958
398,24.6063
399,24.2938
400,24.0104
401,24.9896
402,24.2625
403,24.675
404,25.25
405,24.8229
406,26.1188
407,25.3521
408,26.2958
409,27.6188
410,29.3854
411,35.0146
412,40.2125
413,41.8292
414,39.7313
415,33.9958
416,30.2333
417,28.5083
418,25.9583
419,25.7063
420,24.7
421,24.1729
422,24.4771
423,24.1438
424,24.6583
425,24.3063
426,23.8625
427,24.7167
428,23.6979
429,24.0625
430,24.3
431,23.8542
432,24.7
433,24.1688
434,24.0083
435,24.525
436,23.6063
437,24.3813
438,24.3333
439,23.6479
440,24.5875
441,24.025
442,24.2625
443,24.3833
444,23.7104
445,24.6229
446,23.7979
447,23.8438
448,24.7188
449,23.8208
450,24.2438
451,24.2938
452,23.8146
453,24.3438
454,23.775
455,23.9333
456,23.9854
457,23.4229
458,24.4438
459,23.9208
460,23.6813
461,24.6938
462,23.3896
463,24.0188
464,24.2875
